"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"00712576-e930-492e-bb5f-6f54c9219c0a","https://data.biodiversitydata.nl/naturalis/specimen/wag.1469520","wag.1469520","orobanchaceae","cycnium","cycnium","madagascar",NA,45.15,-25.583333,"1990-02-23",NA,NA,NA,"phillipson pb; milijaona jr","fabcdc12-9d29-4bd2-912b-176e71818144"
"007158f0-377d-456f-a298-1d7bd797092b","7b432162-1859-461d-a68c-8fb46da54abc","3255299","orobanchaceae","castilleja","castilleja applegatei var. pinetorum","united states","oregon",NA,NA,"1949-07-27",NA,NA,NA,"w. h. baker","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0071653c-3133-49e6-be18-f052189a1124","0ab1c454-ba8b-11e3-8cfe-90b11c41863e","101995","orobanchaceae","castilleja","castilleja coccinea","united states","kansas",-95.169043,37.760281,"1989-05-13","1989","5","13","craig c freeman; jane a freeman","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"00719566-43b0-406a-8d16-2284a8272836","3efb4a15-286d-4dd5-8149-aacaed9ad454","4775","orobanchaceae","castilleja","castilleja pallescens var. inverta","united states","idaho",NA,NA,"2010-06-29","2010","6","29","beth lowe corbin","954ec5e0-4fcd-414d-8ad2-46b4b75cfc74"
"0071b74c-b467-4da9-869b-621031f696d1","60bce8d3-f06a-4e09-8b6f-91c7056a2220","341693","orobanchaceae","castilleja","castilleja macrostigma","mexico","méxico",NA,NA,"2000-08-15","2000","8","15","mark egger","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"0071df21-c5e3-41f6-9b33-737efd8f39be","752bc499-90a2-4654-aa5e-244842092357","barcode-02081313","orobanchaceae","orthocarpus","orthocarpus luteus","united states","nevada",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"007244ab-a898-4ab8-973d-f7ab54ce4fba","urn:catalog:trom:v:159344","159344","orobanchaceae","euphrasia","euphrasia frigida","norway","nordland",14.5741,68.398,NA,"1978","7","23","marit hagen johansen, viktor johansen","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"00725251-d9dd-450a-8a33-72eb180f4fe6","5589ea1f-92ca-41b4-a441-77143d66334e","hsc223300","orobanchaceae","castilleja","castilleja applegatei subsp. pinetorum","united states","california",-124.11134313727,40.5119976178557,"1973-05-26","1973","5","26","j.p. smith","244ee82a-438c-4e77-a2ce-4e2af9ddbe4d"
"0072b0bb-2e7a-4454-be49-161349afa443","ccb738e8-e9e0-471d-a684-4a0df19568fb","emc005763","orobanchaceae","castilleja","castilleja coccinea f. lutescens","united states","michigan",NA,NA,"1982-06-01","1982","6","1","robinovitz, h.","c5eeb223-0515-423a-a51a-151426c8f60d"
"0072b1a6-a966-4b4c-8eaf-3b789f29b890","s:vascularplants:s09-5890","s09-5890","orobanchaceae","euphrasia","euphrasia micrantha","sweden","bohuslän",NA,NA,"1881-09-04","1881","09","04","winslow, a. p.","fc014977-92f7-47fd-92d7-b609c39d8212"
"0072e875-0387-4e5c-9dda-b51679e89e54","e2fbcc3c-5179-43f5-a51c-b3c1268458e5","3299049","orobanchaceae","pedicularis","pedicularis canadensis","united states","colorado",-105.048668,37.420182,"1936-06-30",NA,NA,NA,"r. c. rollins","36d35b23-113e-4633-90ec-19d265a3b5f6"
"00734f86-c9b8-4eaf-9208-5bfb8e4c9393","ld:general:2018564","2018564","orobanchaceae","bartsia","bartsia alpina","switzerland","vaud",6.65896,46.57164,NA,"1884","07","12","[missing; ex herb. h. a. romieux]","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"00736a94-d19f-45b9-8033-f35d5b2b1e9c","ld:general:1254667","1254667","orobanchaceae","melampyrum","melampyrum pratense","sweden","småland",13.26718,57.07794,NA,"1914","06",NA,"o. h. gadamer & g. molin","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0073bd29-9548-4958-af1b-30d11a31caf2","e3ed285c-3057-42c1-8df1-3e1eed9db74c","chrb0059280","orobanchaceae","agalinis","agalinis maritima","united states","new york",NA,NA,"1874","1874","0","0","e. c. howe","0bc60df1-a162-4173-9a73-c51e09031843"
"0073e48b-f640-4b4b-afaf-0e3e1b60d8a6","ucr-bps-301461","ucr0247820","orobanchaceae","cordylanthus","cordylanthus wrightii","united states","utah",-109.58511,37.56658,"2019-07-25","2019","7","25","robert l. johnson","ba042ffa-8175-4a47-8eb1-08b4d6319ccf"
"0073eca5-0c19-4ee0-8631-f0f3129530ec","388d22a9-f33c-4e67-8bd5-05e38f3a1df9","cm120077","orobanchaceae","melampyrum","melampyrum lineare var. latifolium","united states","maryland",-75.941797,39.520087,"1939-06-13","1939","6","13","pennell, f.w.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"007427e9-32ae-4cde-9eed-4ba743095f2f","http://n2t.net/ark:/65665/3115239da-d3ce-4e13-9684-f0de282bc84c","us 1942040","orobanchaceae","cistanche","cistanche tubulosa","pakistan","punjab",NA,NA,"1938-04","1938","4",NA,"r. stewart","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00745d01-36b7-4726-9e61-2210c1727df0","6375b858-08db-4488-b5d1-10e46e7e3768","rsa0041809","orobanchaceae","castilleja","castilleja miniata subsp. miniata","united states","california",-116.76794,34.31327,"2014-05-29","2014","5","29","duncan s. bell; evan meyer, perriene veguer","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"00747d27-2f8a-445d-ba4f-f94a369db37e","115ce49a-8c71-4af3-aaa7-e45c49fb8420","93786","orobanchaceae","castilleja","castilleja peirsonii","united states","nevada",-119.907578,39.300045,"1977-08-13","1977","8","13","m.j. williams; r. macfarlane","e4ff51ba-5007-4c40-9a86-e8c6f4db77b7"
"0074a5b0-be9f-4745-97fb-0400789eff50","e126e645-a48f-4597-8edb-bf3fbd71f518","barcode-01877001","orobanchaceae","castilleja","castilleja hispida","united states","oregon",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0074e217-b16e-415f-aa36-81e08d6732dc","9732bead-7be8-4c79-98ae-f2d9e50c6f57","brit217356","orobanchaceae","castilleja","castilleja indivisa","united states","oklahoma",NA,NA,"1977-04-16","1977","4","16","debbie hogg","70abba3e-5f2a-4276-87f3-261706e24453"
"007503a0-467c-4310-979d-f3cf85070c42","0beef8b3-064c-4aab-8d14-cd745f2dc29d","no0107972","orobanchaceae","castilleja","castilleja linariifolia","united states","wyoming",NA,NA,"1949-08-14","1949","8","14","joseph a. ewan","4523e216-ee13-4b15-a3f7-a6fd56431604"
"00750afa-9fec-40bf-9a8d-e7aefcd37b5d","4608767a-27a5-11e3-8d47-005056be0003","lsu00094725","orobanchaceae","castilleja","castilleja occidentalis","united states","colorado",NA,NA,"1960-08-14","1960","8","14","clair a. brown","4523e216-ee13-4b15-a3f7-a6fd56431604"
"00756622-0780-4af2-a03f-2a7a4d981ffe","urn:catalog:mo:tropicos:2149070","2149070","orobanchaceae","castilleja","castilleja auriculata var. verecunda","mexico","jalisco",-104.85,20.7333333,NA,"1927","1","8","ynés mexia","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"007566f4-cd4e-4fc8-92b2-edc1bd8273fe","urn:catalog:trh:v:160686","160686","orobanchaceae","pedicularis","pedicularis sylvatica subsp. sylvatica","norway","trøndelag",8.5883,63.4922,NA,"1967","8","16","arnfinn skogen","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"0075cd51-938b-43d2-84c0-666ae2869d8d","e00d0329-821a-48f2-bdf0-4cab86daa038",NA,"orobanchaceae","aureolaria","aureolaria grandiflora var. pulchra","united states","illinois",NA,NA,"1961-09-29","1961","9","29","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"0075e3a9-9b36-40a0-a252-27f8c483228d","s:vascularplants:s-eu-641","s-eu-641","orobanchaceae","euphrasia","euphrasia stricta","sweden","småland",NA,NA,"1896-07-05","1896","07","05","dahlstedt, hugo","fc014977-92f7-47fd-92d7-b609c39d8212"
"007615e1-f06f-45b7-a2e4-892fb3146271","6b367495-785f-4aca-b3e0-21d5d0ed3c56","ncu00102072","orobanchaceae","aureolaria","aureolaria flava","united states","indiana",NA,NA,"1940-08-18","1940","8","18","glasow, o. [ogden]","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"0076228f-95c1-417d-b64c-d3f8c2fffb49","5eaa9378-0b84-4eae-943d-7d1a7147dee8","no0107787","orobanchaceae","castilleja","castilleja affinis","united states","california",NA,NA,"1931-03-25","1931","3","25","f. r. fosberg","4523e216-ee13-4b15-a3f7-a6fd56431604"
"00764864-e98a-4963-9f11-b74bf0fb667b","d84ea40b-33df-42e8-9d34-d69772735aa5","v0003877f","orobanchaceae","pedicularis","pedicularis lanceolata",NA,NA,NA,NA,NA,"1878","8","31","c. w. grassly","205fa34c-2fcb-4492-b992-972b18560f6f"
"007695ec-abf4-4128-8e66-b47e55cfd558","a2a8777a-29fb-4175-9e71-319d29918a59",NA,"orobanchaceae","castilleja","castilleja applegatei","united states","california",-117.757724,34.176403,"1931-04-08","1931","4","8","louis c. wheeler","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0076f138-000c-4905-8858-b37a639f4454","b75858c7-38f0-4d4c-8a3d-d363af3a800c","v0103245f","orobanchaceae","chloropyron","cordylanthus maritimus subsp. maritimus",NA,NA,NA,NA,NA,"1935","7","12","l. s. rose","205fa34c-2fcb-4492-b992-972b18560f6f"
"00770aeb-3cdf-4824-bc2d-6003ede78ee9","ced623ab-5dcf-42f7-bd54-cc465f7f9017","bm001040763","orobanchaceae","euphrasia","euphrasia scabra","australia",NA,NA,NA,NA,"1804","1","1","robert brown","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"007737fa-f60a-4714-b79f-20e19f6baad9","5e9e65c8-dbfc-4e20-92ff-4412c934bc0e",NA,"orobanchaceae","castilleja","castilleja affinis subsp. affinis","united states","california",-116.95619,32.85765,"2010-05-16","2010","5","16","joe barth","d82fa49b-915e-4aa8-acc6-51df3d431884"
"00774e8c-729d-4339-b162-6b0985b87e9f","https://arctos.database.museum/guid/uam:herb:37349","uam:herb:37349","orobanchaceae","castilleja","castilleja annua","united states","alaska",-142.25,63.68,"1968-07-24/1968-07-24","1968","07","24","collector(s): stanley l. welsh, glen moore","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"00779efb-1f63-4b1d-84a8-33f2ec4e613d","ucr-bps-250089","ucr0057129","orobanchaceae","triphysaria","triphysaria eriantha subsp. eriantha","united states","california",-120.85222,38.03306,"2013-03-26","2013","3","26","george k. helmkamp; elizabeth helmkamp","ba042ffa-8175-4a47-8eb1-08b4d6319ccf"
"0077c137-13d1-43ed-8bc0-f9caf3aec2df","6b539dda-f937-4ff1-af48-a4a3a574c042","barcode-00056098","orobanchaceae","castilleja","castilleja ardifera","united states","idaho",NA,NA,"1916-07-30","1916","7","30","j. f. macbride & e. b. payson","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0077c8f9-3451-4792-bfe5-2bf6329df7a2","7f038a09-d963-4c82-8626-2606e39e0691","chsc080074","orobanchaceae","castilleja","castilleja applegatei subsp. pinetorum","united states","california",-122.668333,40.831944,"1996-07-13","1996","7","13","l. p. janeway","71bf994a-3af5-484d-983b-b146aa1512d1"
"0077ca9b-1146-442b-b027-6c2dbc5b75f6","{fbc8b2b8-c3b8-47e6-b45e-fa9c217f1d83}",NA,"orobanchaceae","pedicularis","pedicularis racemosa","united states","[montana]",NA,NA,NA,NA,"7","11","[needs research]; none.","7c1a1d78-aeaa-4501-87e1-83eceb8ca8ea"
"0077d452-f127-4f26-a149-de75bc8c521e","https://specieslink.net/guid/64/48590","48590","orobanchaceae","castilleja","castilleja arvensis","brasil","minas gerais",-46.3861,-21.9236,"2006-10-24","2006","10","24","e. ramos & t.b. conforti","ca4e7ee9-06f5-4f93-830c-507a6598ec25"
"0077e874-047a-4828-bede-59221c77e575","57dc6298-dfb2-4018-9c05-4d5b485eea11",NA,"orobanchaceae","triphysaria","orthocarpus erianthus var. roseus","united states","california",NA,NA,"1933-05-04","1933","5","4","d. d. keck","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0077e969-b052-4e9f-83af-ce3b7b8af262","http://specimens.kew.org/herbarium/k000405333",NA,"orobanchaceae","alectra","alectra orobanchoides",NA,NA,NA,NA,NA,NA,NA,NA,"burke","710a8a54-783c-41aa-ad9a-05544cdb4c55"
"00789dfb-877a-468a-b945-b79342ca41ea","https://data.biodiversitydata.nl/naturalis/specimen/l.2884973","l.2884973","orobanchaceae","pedicularis","pedicularis tristis",NA,NA,NA,NA,NA,NA,NA,NA,"schultes d","fabcdc12-9d29-4bd2-912b-176e71818144"
"0078ffdd-84d1-4dd5-8422-99305b3bd279","a6ab2e82-4382-40b0-9c7f-123f878c2372","bm015158902","orobanchaceae","odontites","odontites vernus subsp. litoralis","united kingdom","scotland",-6.212,58.472,NA,"1946","7","26","alfred james wilmott","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"007933f9-27bf-43a1-82d2-ade49a620c3a","urn:catalog:o:v:653254","653254","orobanchaceae","melampyrum","melampyrum sylvaticum","norway","vestland",NA,NA,NA,"1924","7","10","jens holmboe","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"00796868-d602-4c41-a6df-56207649ebd1","{bae46a1b-812e-4127-bd41-6e995e7d786e}","osc-v-036450","orobanchaceae","pedicularis","pedicularis groenlandica","united states","oregon",-120.63,42.3072,"1896-08-03","1896","8","3","john b. leiberg; john b. leiberg, coville","7c1a1d78-aeaa-4501-87e1-83eceb8ca8ea"
"00797814-bbea-4d1d-990f-ccbcccc3bb1d","c2dbe4a4-2d51-4e79-8b8a-6f1672cb3e44","brit988197","orobanchaceae","pedicularis","pedicularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"00798eb1-b92f-4925-b1b1-7d48a806babc","b60b0020-e212-4ebb-a759-06c5986ddc23","rsa0066572","orobanchaceae","aphyllon","orobanche bulbosa","united states","california",NA,NA,"1932-05-09","1932","5","9","ralph hoffmann","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"00799e0f-020c-4bde-8e73-bc085489d701","3f288b90-9877-4c1e-aae2-43743763e138","gmuf-0007851","orobanchaceae","epifagus","epifagus virginiana","united states","virginia",NA,NA,"1970-10-16","1970","10","16","caryn cameron, ted bradley","e794b292-4a94-471e-ab84-6aaef1fea1b3"
"0079b47b-3249-498a-b87c-70dc7b0cc079","d8b20474-f825-4e8f-b960-6891787e6b08","01469011","orobanchaceae","castilleja","castilleja peckiana","united states","oregon",-117.23,43.27,"1977-06-07",NA,NA,NA,"j. w. grimes","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0079cc3b-0f0d-4636-bd63-4f31de02b2df","urn:catalog:trh:v:108996","108996","orobanchaceae","rhinanthus","rhinanthus minor subsp. minor","norway","trøndelag",10.3079,63.3792,NA,"2023","7","20","tommy prestø","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"007a6c9b-ff67-466e-beeb-42b5ab80c55c","s:vascularplants:s-s-9174","s-s-9174","orobanchaceae","rhinanthus","rhinanthus serotinus","sweden","värmland",NA,NA,"1909-08-19","1909","08","19","fröding, herman a.","fc014977-92f7-47fd-92d7-b609c39d8212"
"007a8460-b3e8-4363-86d8-76f71e59f7b9","ups:bot:v-868325","v-868325","orobanchaceae","castilleja","castilleja breviflora","united states","colorado",NA,NA,"1885-07","1885","7",NA,"h.n. patterson","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"007a8fe1-54d8-496f-b48d-68c4f7cd7c25","https://data.biodiversitydata.nl/naturalis/specimen/l.3384282","l.3384282","orobanchaceae","euphrasia","euphrasia stricta subsp. stricta","netherlands","zuid-holland",NA,NA,"1952-09-07",NA,NA,NA,"ooststroom sj van","fabcdc12-9d29-4bd2-912b-176e71818144"
"007a9f52-b032-49b4-83e6-9d3e613cba10","11775e68-68d7-4539-a1f2-33188b35f594","no0108431","orobanchaceae","odontites","odontites verna subsp. verna","sweden",NA,NA,NA,"1932-08-09","1932","8","9","carl g. alm","4523e216-ee13-4b15-a3f7-a6fd56431604"
"007aac4d-d7d3-420a-ab5c-fa6b092a3321","1867a377-fd32-4f54-ab0d-ce13e0845d31","cm381132","orobanchaceae","epifagus","epifagus virginiana","united states","pennsylvania",-78.654012,39.821937,"1993-09-04","1993","9","4","isaac, j.a.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"007ac441-4407-4ff7-a01b-e49c77108231","8142dc0b-33fe-46b4-a89d-aedc05f0e49f","685269","orobanchaceae","esterhazya","esterhazya splendida","brazil","bahia",-41.87,-13.25,"1994-05-02",NA,NA,NA,"w. ganev","36d35b23-113e-4633-90ec-19d265a3b5f6"
"007ae4a8-d80f-4107-b7fd-8c86cef1f728","urn:catalog:cas:bot-bc:249551","249551","orobanchaceae","castilleja","castilleja applegatei var. breweri","united states","california",NA,NA,"1970-07-30","1970","7","30","twisselmann, ernest c.; bedell, donald j.; mcmillan, eben; nathan, liberto r.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"007af4e3-ea90-47f1-aa31-d5e8e15fa813","urn:catalog:cas:bot-bc:918202","918202","orobanchaceae","triphysaria","orthocarpus erianthus","united states","california",NA,NA,NA,"1967","3","18","hoover, r. f.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"007b9608-da8e-4f0b-8b9f-654609dfa83d","c9c83e55-795e-44a5-924c-002fb6976dbe","372508","orobanchaceae","castilleja","castilleja tenuiflora var. tancitaroana","mexico",NA,-99.85,19.9,"1970-11-07","1970","11","7","grady l. webster, gary j. beckon","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"007bc4db-5d2a-4e5d-921f-d103ed86a1f1","urn:catalog:uconn:conn:conn00024791","conn00024791","orobanchaceae","pedicularis","pedicularis lanceolata","united states","connecticut",NA,NA,"1998-09-10","1998","9","10","""cowan, james r.""","e70af26a-fb9e-43ab-96a0-d62a2df37e6d"
"007beef6-99e7-4364-94e8-8670c5c5bd17","c0d031f4-9ccf-4360-988a-44ced06a12ec","csla017170","orobanchaceae","castilleja","castilleja linariifolia","united states","arizona",NA,NA,"1963-09-01","1963","9","1","paul h. risk","7fbf76b1-6bd6-4217-a5bc-1d89e45f6a68"
"007c1b48-2e26-4f69-aa65-a3489ea72be0","2b0314c7-bb28-4d0c-a9c1-50bf3c55655b","1711","orobanchaceae","castilleja","castilleja miniata","united states","idaho",NA,NA,"1967-07-03","1967","7","3","r. wunner","2d4658e3-0d1a-43fc-97ff-b4813dd1f86e"
"007c2722-4d06-4a39-ae1d-19dd373a5aba","s:vascularplants:s14-9622","s14-9622","orobanchaceae","pedicularis","pedicularis rostratocapitata","austria","tirol",NA,NA,"1908-08-13","1908","08","13","hj. hafström","fc014977-92f7-47fd-92d7-b609c39d8212"
"007c3b64-6eda-41ca-998e-f8a89b3437df","urn:catalog:nlh:v:3402","3402","orobanchaceae","pedicularis","pedicularis palustris","norway","østfold",0,0,NA,"1935","6","27","dahl, eilif","a0546df1-b727-402f-b9b8-570e65e58026"
"007c7013-2f8c-4245-9959-b5bb3f9a1f95","52135c8b-9b7b-4344-a3ab-e7091cf89eda","hsc223608","orobanchaceae","castilleja","castilleja exserta subsp. exserta","united states","california",-122.45321,39.0281,"1977-04-23","1977","4","23","teresa prendusi","244ee82a-438c-4e77-a2ce-4e2af9ddbe4d"
"007c70cd-7d68-459a-a725-e623e72e3877","6a764504-f1bf-49d8-ac1b-b5495a024cae","ncu00102918","orobanchaceae","aureolaria","aureolaria virginica","united states","north carolina",-78.483036,36.503498,"1956-07-21","1956","7","21","ahles, harry e.; leisner, r. s.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"007c8128-1f5d-43d2-9d6f-888935a3c23f","32299efd-2077-40ba-9321-ad9005efdc23","inf04125","orobanchaceae","castilleja","castilleja chromosa","united states","california",NA,NA,"1981-04-17","1981","4","17","j. p. dobrowolski","5e356435-8b91-4d35-9cda-7f710fcbf363"
"007ce7fb-7ea0-4e78-acfe-57ea06d5a4f8","789af526-08f6-4a9b-ab57-181446f94363","64049","orobanchaceae","pedicularis","pedicularis contorta var. contorta","united states","montana",-114.282609,46.592978,"1967-08-12","1967","8","12","klaus h. lackschewitz, tor fageraas","844875a9-9927-48a5-90b4-76c5f227f145"
"007cff9f-cdda-4c5b-be56-ebcdc20a4b1d","c09e4b16-99bd-4016-9abf-c120ae454852","499488","orobanchaceae","esterhazya","esterhazya splendida","brazil","bahia",-41.48,-12.6,"1980-05-25",NA,NA,NA,"r. m. harley","36d35b23-113e-4633-90ec-19d265a3b5f6"
"007d5035-918b-4df5-977f-b8d97b9748b9","7cf3bb2c9dba04ecf6a27a5fcdc39a6e","hem 32760","orobanchaceae","castilleja","castilleja chiapensis","mexico","chiapas",-92.1087777,15.1322777,"2013-04-03","2013","4","3","m.m.m.; m.a.d.v.","fd09683f-efe8-446c-9e43-7d11f62e597c"
"007d5442-335e-4fc7-b739-fd9209ef7bb3","6b1fbd2d-fb3a-4ebb-81ec-4b4a7d0ca745","05104988","orobanchaceae","agalinis","agalinis genistifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"007d5973-26b1-4c15-9e96-cf3c5a6f399e","https://specieslink.net/guid/2/195094","195094","orobanchaceae","agalinis","agalinis brachyphylla","brazil","minas gerais",-43.835806,-19.374167,"2013-11-17","2013","11","17","monge, m; shimizu, gh; brito, vlg; carmo, jam","d06a16c6-f540-40a8-9e92-876ad1955d03"
"007d6620-0b4d-41db-9bc4-458a92b0c50b","491374c7-1741-496f-bcd0-24315b1a8fb3","sbbg195161","orobanchaceae","castilleja","castilleja affinis subsp. affinis","united states","california",-119.68119,34.47498,"2018-04-16","2018","4","16","c. matt guilliams; stephanie calloway, peter schuyler, diana waycott, bill waycott","d7540872-1c53-48ac-a617-2d0739eadcbd"
"007d813c-6a34-4831-9a1d-6f2861d6508f","44eeefe9-1046-4f65-b569-10854d0cf250","mel 0561052a","orobanchaceae","bellardia","bellardia viscosa","australia","victoria",147.5167,-37.6333,"1971-03-19","1971","3","19","beauglehole, a.c.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"007dba82-d03a-4424-ab0b-a396433a5c0e","urn:catalog:cas:bot-bc:226036","226036","orobanchaceae","castilleja","castilleja lacera","united states","california",-120.1873016357,41.7994003296,"1961-06-13","1961","6","13","wiggins, ira loren; wiggins, dorothy b.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"007e3ea3-9288-418b-8756-d366820707a5","urn:catalog:mo:tropicos:3539578","3539578","orobanchaceae","aureolaria","aureolaria flava","united states","missouri",-91.00666,37.83666,NA,"1936","8","18","julian a. steyermark","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"007e63f6-bcb9-403c-bd34-a792c3f8007d","ld:general:1246403","1246403","orobanchaceae","euphrasia","euphrasia micrantha","sweden",NA,12.9624319,56.7428066,NA,"1908","07",NA,"gustaf afzelius","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"007ec1ef-d01c-46c1-af72-16ee54380e25","4e360dae-5e31-442b-bc5f-165100813999","54605","orobanchaceae","castilleja","castilleja brevilobata","united states","california",-123.651086,41.961523,"1966-06-08","1966","6","8","noel h. holmgren, james l. reveal","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"007ed584-d07d-4fbd-b88c-200adea1423c","s:vascularplants:s-eu-266","s-eu-266","orobanchaceae","euphrasia","euphrasia micrantha","sweden","skåne",NA,NA,"1903-07","1903","07",NA,NA,"fc014977-92f7-47fd-92d7-b609c39d8212"
"007ee29c-40a0-492d-855c-28a8c6d65673","s:vascularplants:s09-25793","s09-25793","orobanchaceae","lindenbergia","lindenbergia indica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc014977-92f7-47fd-92d7-b609c39d8212"
"007ee98f-7e3c-4134-84be-53ef71b8cd09","46938f90-947d-436b-90f7-3ebb81131b12","barcode-00255751","orobanchaceae","pedicularis","pedicularis pectinatiformis",NA,NA,NA,NA,NA,NA,NA,NA,"boufford, d. e., bartholomew, b. m., kelley, s. l., ree, r. h., sun, h., yue, j. p., yue, l. l., zhang, d. c. & w. d. zhu","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"007ef410-4608-4084-ab28-5c4964ebb54c","https://specieslink.net/guid/64/1093","1093","orobanchaceae","aureolaria","aureolaria virginica","estados unidos",NA,NA,NA,"1937-07-28","1937","07","28","a.j.t. mendes","ca4e7ee9-06f5-4f93-830c-507a6598ec25"
"007ef429-d32f-4754-a62c-0c81ebba04cb","https://arctos.database.museum/guid/uam:herb:252263","uam:herb:252263","orobanchaceae","pedicularis","pedicularis verticillata","canada","yukon",-139.74251,68.2986,"2014-07-07/2014-07-07","2014","07","07","collector(s): bruce a. bennett","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"007f4171-e64c-4388-9f4c-a80c01bc5c5e","300ad496-0b54-4269-a3f4-c14d606be41d",NA,"orobanchaceae","agalinis","agalinis tenuifolia","united states","illinois",NA,NA,"2000-08-23","2000","8","23","maury brucker","f0174bc9-0cca-450e-a941-655d80040139"
"007f45e6-0ee1-4c7e-add5-e80d3fe59eb0","https://specieslink.net/guid/247/13522","13522","orobanchaceae","esterhazya","esterhazya splendida","brasil","mato grosso do sul",-52.765,-18.3655556,"2004-03-31","2004","03","31","v.j. pott; a. pott; a.c.m. cristaldo; s. aragaki; d.r. espírito santo","e647814d-6975-4b34-b8c4-e79b7ca83085"
"007fb4a9-ce2c-4747-b7a1-eef24dfa92af","f97603e4a721c2a30bdd9714ca782ec5","12500","orobanchaceae","castilleja","castilleja tenuiflora","mexico","zacatecas",-102.5633333,22.7769444,"2010-08-17","2010","8","17","m.j. varela f.; j.j. balleza c.; j. ramírez p.","ca8f64d0-40d2-452a-b1b8-713a3861fe69"
"007fcc48-3be0-4e6f-9ec5-867ddd43ec45","s:vascularplants:s-nb-10871","s-nb-10871","orobanchaceae","euphrasia","euphrasia bottnica","sweden","norrbotten",NA,NA,"2002-08-09","2002","08","09","renström, berit","fc014977-92f7-47fd-92d7-b609c39d8212"
"007ffe9c-4df3-4d93-9dd3-93588dd23741","ld:general:2283179","2283179","orobanchaceae","euphrasia","euphrasia nemorosa","sweden","skåne",14.26617,56.11076,NA,"2013","07","14","charlotte wigermo, åke svensson","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"00802ab5-689a-43a2-af45-ba295abcb53b","296011c0-d73f-4aa9-aa57-f7cd1dbd912b",NA,"orobanchaceae","pedicularis","pedicularis bracteosa var. flavida","united states","california",-122.9553,41.3074,"1998-08-13","1998","8","13","gordon leppig","244ee82a-438c-4e77-a2ce-4e2af9ddbe4d"
"0080385f-1d32-4b03-a3d5-efbd8f68d6a0","e297146d-a5bc-441d-9ecb-67e3a80f96a2","uvmvt094237","orobanchaceae","pedicularis","pedicularis canadensis subsp. canadensis","united states","maine",-69.43866,44.77139,"1890-06-05","1890","6","5",NA,"ba54ba45-caac-4708-a389-ac94642976f8"
"00809196-9fe7-4cd1-b90c-4992c4aba3aa","738d3df2-68bf-436a-8d87-95011f651e3d",NA,"orobanchaceae","castilleja","castilleja linariifolia","united states","arizona",-112.644,34.2801,"1980-05-18","1980","5","18","butterwick; hillyard","40250f4d-7aa6-4fcc-ac38-2868fa4846bd"
