"Species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Cfasc",-81.1875,33.1875,17.8221664428711,13.4436664581299,42.2809982299805,701.062438964844,33.4080009460449,1.61199998855591,31.7960014343262,26.2533340454102,13.5473327636719,26.2533340454102,8.93933296203613,1215,139,65,24.5620899200439,406,223,406,295
"Cfasc",-81.1875,33.4375,17.5321674346924,13.4876670837402,42.0438499450684,708.665588378906,33.3199996948242,1.24000000953674,32.0799980163574,26.0939998626709,13.2153339385986,26.0939998626709,8.58666706085205,1195,131,68,22.1559276580811,386,232,386,297
"Cfasc",-81.1875,33.6458333333333,17.2603340148926,13.4973335266113,41.6122016906738,723.394775390625,33.2599983215332,0.824000000953674,32.4359970092773,26.0073318481445,12.8526668548584,26.0073318481445,8.12199974060059,1190,127,71,21.125789642334,378,236,378,297
"Cfasc",-81.1875,33.8125,17.0821666717529,13.2683334350586,40.7253952026367,735.826354980469,33.1479988098145,0.568000018596649,32.5799980163574,25.978666305542,12.6440000534058,25.978666305542,7.760666847229,1200,129,74,19.9945621490479,374,242,374,299
"Cfasc",-81.1875,33.8541666666667,17.1105003356934,13.2623329162598,40.5129928588867,740.693725585938,33.2919998168945,0.555999994277954,32.7360000610352,26.0740013122559,12.6353330612183,26.0740013122559,7.73866701126099,1189,129,73,20.430061340332,371,239,371,297
"Cfasc",-81.1875,34.1875,16.6959991455078,13.3999996185303,40.3711738586426,751.811645507812,33.2639999389648,0.0720000043511391,33.1920013427734,25.8666667938232,12.1519994735718,25.8666667938232,7.25600004196167,1160,118,72,17.9125480651855,341,243,341,294
"Cfasc",-81.1875,34.3125,16.3186664581299,13.3686666488647,40.2234497070312,755.826293945312,32.8640022277832,-0.372000008821487,33.2360038757324,25.5240001678467,11.7273330688477,25.5240001678467,6.82333326339722,1169,120,74,16.568826675415,333,249,333,298
"Cfasc",-81.1875,34.3958333333333,16.1991672515869,13.345666885376,40.028995513916,759.099975585938,32.7560005187988,-0.583999991416931,33.3400001525879,8.18666648864746,11.5773334503174,25.449333190918,6.67333316802979,1174,121,75,15.8039083480835,334,252,329,300
"Cfasc",-81.1875,34.6875,15.9108333587646,13.0196666717529,39.1781005859375,767.65625,32.3920021057129,-0.839999973773956,33.2320022583008,7.78399991989136,11.2653331756592,25.2666664123535,6.28066682815552,1213,126,80,14.3512306213379,338,262,336,304
"Cfasc",-81.1875,34.8125,15.7038335800171,12.8449993133545,38.6897621154785,770.097351074219,32.1559982299805,-1.0440000295639,33.1999969482422,7.5499997138977,11.0539999008179,25.1153335571289,6.07333326339722,1216,126,80,13.3684034347534,338,268,331,305
"Cfasc",-81.1875,34.9375,15.5033330917358,12.6693334579468,38.3083381652832,770.3232421875,31.8880004882812,-1.18400001525879,33.0719985961914,7.34466648101807,10.8619995117188,24.9060001373291,5.85666656494141,1215,125,80,12.237380027771,336,273,325,305
"Cfasc",-81.2291666666667,31.4791666666667,19.4631938934326,10.0166664123535,36.9221305847168,626.131225585938,32.25,5.12083339691162,27.1291656494141,26.5902767181396,16.2090282440186,26.817361831665,11.4444446563721,1309,184,65,36.3783226013184,505,226,468,269
"Cfasc",-81.2291666666667,31.6041666666667,19.5111656188965,10.1363334655762,36.9077110290527,631.572143554688,32.5599975585938,5.0959997177124,27.463996887207,26.6973323822021,16.2493324279785,26.949333190918,11.4219999313354,1294,183,64,35.8117561340332,495,221,468,266
"Cfasc",-81.2291666666667,31.7708333333333,19.3092021942139,10.6927080154419,38.1088523864746,637.888732910156,32.6875,4.62916660308838,28.0583343505859,26.5625,15.9041662216187,26.8520832061768,11.1506938934326,1278,183,62,35.6711692810059,484,213,470,259
"Cfasc",-81.2291666666667,31.8125,19.1669998168945,10.9300003051758,38.6765785217285,638.987731933594,32.6359977722168,4.37599992752075,28.2599983215332,26.4353332519531,15.6960000991821,26.7413330078125,11.0053329467773,1277,182,62,35.3572311401367,481,213,470,259
"Cfasc",-81.2291666666667,31.8541666666667,19.0986671447754,11.0886669158936,39.0776252746582,638.713623046875,32.6279983520508,4.2519998550415,28.3759994506836,26.3733329772949,15.5880002975464,26.6793327331543,10.949333190918,1272,182,61,35.3594093322754,478,213,470,258
"Cfasc",-81.2291666666667,32.0208333333333,19.1525001525879,11.6236667633057,39.845287322998,649.589782714844,33.0719985961914,3.90000009536743,29.1719989776611,26.8740005493164,15.4986667633057,26.8740005493164,10.8626661300659,1262,181,60,34.8955764770508,469,210,469,254
"Cfasc",-81.2291666666667,32.2291666666667,18.8151664733887,12.0843334197998,40.693473815918,657.156188964844,33.0879974365234,3.39199995994568,29.6959972381592,26.6639995574951,15.039999961853,26.6639995574951,10.4653329849243,1251,176,59,33.4598922729492,462,209,462,259
"Cfasc",-81.2291666666667,32.5208333333333,18.4930000305176,12.6866664886475,41.8260116577148,664.672729492188,33.2480010986328,2.91600012779236,30.3320007324219,26.4853324890137,14.5866661071777,26.4853324890137,10.0766668319702,1243,162,61,30.0230140686035,444,210,444,278
"Cfasc",-81.2291666666667,33.3125,17.6531677246094,13.5110006332397,42.1323432922363,706.858947753906,33.4000015258789,1.33200001716614,32.068000793457,26.1766662597656,13.3346662521362,26.1766662597656,8.7073335647583,1203,135,67,22.8702125549316,393,229,393,296
"Cfasc",-81.2291666666667,33.3541666666667,17.6386661529541,13.5193328857422,42.0743598937988,709.772644042969,33.4080009460449,1.27600002288818,32.1319999694824,26.1840000152588,13.3286666870117,26.1840000152588,8.64666652679443,1204,134,68,22.279411315918,390,232,390,297
"Cfasc",-81.2291666666667,33.7708333333333,17.1760005950928,13.5346670150757,41.1238021850586,741.311462402344,33.3360023498535,0.42399999499321,32.9120025634766,26.1133327484131,12.6686668395996,26.1133327484131,7.77333307266235,1195,128,73,20.3152389526367,373,240,373,300
"Cfasc",-81.2291666666667,33.9375,17.1966667175293,13.3693332672119,40.5524559020996,747.412841796875,33.515998840332,0.548000037670135,32.9679985046387,26.2533340454102,12.6440000534058,26.2533340454102,7.77466678619385,1180,128,73,19.8639583587646,363,240,363,297
"Cfasc",-81.2291666666667,34.0208333333333,17.1268329620361,13.0583333969116,40.408260345459,730.580810546875,33.2680015563965,0.952000021934509,32.3160018920898,25.9980010986328,12.974666595459,25.9980010986328,7.9413332939148,1179,126,73,19.1610450744629,357,242,357,297
"Cfasc",-81.2291666666667,34.1041666666667,16.9653339385986,13.0120000839233,40.1952285766602,734.102233886719,33.1640014648438,0.791999995708466,32.3720016479492,25.8819999694824,12.8733329772949,25.8819999694824,7.74933338165283,1176,123,73,18.5054359436035,350,244,350,297
"Cfasc",-81.2291666666667,34.3125,16.3385009765625,13.4910001754761,40.5183792114258,755.217651367188,32.9360008239746,-0.360000014305115,33.2960014343262,8.36466693878174,11.742000579834,25.5446662902832,6.85733318328857,1169,120,74,16.529125213623,332,249,332,298
"Cfasc",-81.2291666666667,34.3958333333333,16.1956672668457,13.4666662216187,40.2086067199707,761.10205078125,32.8279991149902,-0.663999974727631,33.492000579834,8.18733310699463,11.5279998779297,25.4733333587646,6.6473331451416,1172,121,75,15.7981271743774,333,252,329,299
"Cfasc",-81.2291666666667,34.4375,16.1359996795654,13.4566669464111,40.149974822998,762.40576171875,32.7760009765625,-0.740000009536743,33.5160026550293,8.12666606903076,11.4499998092651,25.4340000152588,6.57000017166138,1175,122,75,15.7942714691162,334,253,329,299
"Cfasc",-81.2291666666667,34.5208333333333,15.9831666946411,13.2456665039062,39.7242889404297,760.730529785156,32.5439987182617,-0.800000011920929,33.3439979553223,7.94000005722046,11.3786668777466,25.267333984375,6.44533348083496,1190,124,77,15.0012378692627,337,258,330,302
"Cfasc",-81.2291666666667,34.7708333333333,15.7546663284302,12.9693336486816,38.9703521728516,769.205261230469,32.2560005187988,-1.02400004863739,33.2799987792969,7.60799980163574,11.1199998855591,25.1459999084473,6.12666654586792,1217,127,80,13.7105369567871,340,267,332,306
"Cfasc",-81.2708333333333,31.2708333333333,19.689582824707,9.71458339691162,36.063419342041,624.926940917969,32.3499984741211,5.41249990463257,26.9374980926514,26.7937507629395,16.5125007629395,27.0083332061768,11.6666669845581,1301,177,64,36.2853355407715,497,227,455,268
"Cfasc",-81.2708333333333,31.5208333333333,19.6007804870605,10.0755205154419,36.9743881225586,627.104064941406,32.5562477111816,5.30625009536743,27.2499980926514,26.734375,16.3687496185303,26.9854164123535,11.5708332061768,1303,183,64,35.8415031433105,499,224,468,272
"Cfasc",-81.2708333333333,31.5625,19.5221672058105,10.2816667556763,37.3119010925293,630.221618652344,32.5999984741211,5.04400014877319,27.5559978485107,26.6879997253418,16.2293319702148,26.9506664276123,11.4539995193481,1298,182,64,35.4816513061523,495,223,467,269
"Cfasc",-81.2708333333333,31.6041666666667,19.4624996185303,10.3929996490479,37.5523948669434,631.406555175781,32.5999984741211,4.92400026321411,27.6759986877441,26.6380004882812,16.1293334960938,26.9060001373291,11.3760004043579,1291,182,64,35.513313293457,492,221,468,266
"Cfasc",-81.2708333333333,31.7291666666667,19.3552532196045,10.6945648193359,38.1830177307129,636.395751953125,32.7000007629395,4.69130420684814,28.0086975097656,26.5949287414551,15.947826385498,26.8760871887207,11.2173919677734,1278,181,63,35.2161750793457,483,215,467,262
"Cfasc",-81.2708333333333,31.9791666666667,19.1404991149902,11.4316663742065,39.490348815918,647.21484375,32.9799995422363,4.03200006484985,28.9479999542236,26.8333320617676,15.5353326797485,26.8333320617676,10.8806667327881,1258,179,61,34.7424964904785,466,209,466,255
"Cfasc",-81.2708333333333,32.1875,18.8818340301514,12.0310001373291,40.6288032531738,655.924499511719,33.0999984741211,3.48799991607666,29.6119995117188,26.7053337097168,15.1173334121704,26.7053337097168,10.5326671600342,1250,175,60,33.2220039367676,460,209,460,259
"Cfasc",-81.2708333333333,32.2708333333333,18.7053337097168,12.1820001602173,40.8737106323242,659.475402832031,33.1040000915527,3.29999995231628,29.8040008544922,26.5893325805664,14.8826665878296,26.5893325805664,10.3326663970947,1247,172,60,32.4664001464844,457,209,457,263
"Cfasc",-81.2708333333333,32.4791666666667,18.4769992828369,12.6246662139893,41.6655654907227,665.964416503906,33.2000007629395,2.90000009536743,30.3000011444092,26.4759998321533,14.5713338851929,26.4759998321533,10.043999671936,1241,162,61,30.0653896331787,443,210,443,278
"Cfasc",-81.2708333333333,32.6458333333333,18.3050003051758,12.9486665725708,41.997486114502,677.383544921875,33.4040031433105,2.57200002670288,30.8320026397705,26.4659996032715,14.2819995880127,26.4659996032715,9.74733352661133,1235,155,62,28.838529586792,434,209,434,283
"Cfasc",-81.2708333333333,33.1875,17.8155002593994,13.6050004959106,42.4201774597168,704.500061035156,33.5400009155273,1.46799993515015,32.0720024108887,26.3059997558594,13.5113334655762,26.3059997558594,8.89466667175293,1205,138,65,24.1580696105957,400,223,400,294
"Cfasc",-81.2708333333333,33.3541666666667,17.6506671905518,13.6513328552246,42.2956161499023,711.421630859375,33.484001159668,1.20800006389618,32.2760009765625,26.2146663665771,13.326000213623,26.2146663665771,8.6366662979126,1200,134,67,22.1915550231934,387,232,387,298
"Cfasc",-81.2708333333333,33.4375,17.5270004272461,13.6493330001831,42.2527618408203,713.416870117188,33.4200019836426,1.11600005626678,32.3040008544922,26.1359996795654,13.1840000152588,26.1359996795654,8.5086669921875,1193,131,68,21.7536773681641,382,233,382,298
"Cfasc",-81.2708333333333,33.6041666666667,17.1744995117188,13.5243339538574,41.7882041931152,719.894348144531,33.1399993896484,0.776000022888184,32.3639984130859,25.8813323974609,12.8179998397827,25.8813323974609,8.08800029754639,1202,127,72,20.7249927520752,379,240,379,302
"Cfasc",-81.2708333333333,33.8958333333333,17.0528335571289,13.3996667861938,40.7334213256836,743.260681152344,33.3240013122559,0.428000003099442,32.8959999084473,26.064001083374,12.5526666641235,26.064001083374,7.68066692352295,1191,128,73,19.6859645843506,366,243,366,300
"Cfasc",-81.2708333333333,34.0208333333333,17.0001659393311,13.0156669616699,40.3311424255371,730.819458007812,33.1319999694824,0.860000014305115,32.2719993591309,25.8733329772949,12.8553333282471,25.8733329772949,7.81266641616821,1190,126,74,18.7972431182861,358,246,358,301
"Cfasc",-81.2708333333333,34.0625,17.0935001373291,12.8443336486816,40.4673385620117,718.775634765625,33.1240005493164,1.38399994373322,31.7399997711182,25.8320007324219,13.4139995574951,25.8320007324219,8.12399959564209,1178,124,73,18.8842735290527,353,243,353,298
"Cfasc",-81.2708333333333,34.1458333333333,16.7716674804688,13.2106666564941,40.2666015625,743.76513671875,33.1640014648438,0.356000006198883,32.8080024719238,25.8233337402344,12.4126663208008,25.8233337402344,7.42600011825562,1181,121,73,17.9395389556885,346,247,346,300
"Cfasc",-81.2708333333333,34.2291666666667,16.5405006408691,13.5483341217041,40.7444152832031,751.438171386719,33.1640014648438,-0.0879999995231628,33.2520027160645,25.7053337097168,11.9673337936401,25.7053337097168,7.11400032043457,1168,119,73,17.3306827545166,337,247,337,298
"Cfasc",-81.2708333333333,34.2708333333333,16.4968338012695,13.4709997177124,40.7520599365234,746.2333984375,32.9959983825684,-0.0600000023841858,33.0559997558594,25.5806655883789,12.061333656311,25.5806655883789,7.11999988555908,1173,120,74,16.8353137969971,335,249,335,299
"Cfasc",-81.2708333333333,34.7291666666667,15.7671670913696,13.131667137146,39.3210754394531,768.386596679688,32.3520011901855,-1.0440000295639,33.3959999084473,7.65000009536743,11.1073331832886,25.1533336639404,6.14733362197876,1210,126,80,13.734130859375,339,265,330,305
"Cfasc",-81.2708333333333,34.8958333333333,15.4868326187134,12.9809999465942,38.9772987365723,768.922790527344,32.0279998779297,-1.27600002288818,33.3040008544922,7.35799980163574,10.8299999237061,24.8740005493164,5.85599994659424,1214,125,80,12.3162059783936,336,272,327,306
"Cfasc",-81.3125,31.2291666666667,19.787036895752,9.59074020385742,35.7344932556152,622.909851074219,32.3944435119629,5.55555534362793,26.838888168335,26.8629627227783,16.6509265899658,27.0824069976807,11.787036895752,1294,175,64,35.9507942199707,491,228,451,266
"Cfasc",-81.3125,31.3541666666667,19.6918411254883,9.97118091583252,36.6250915527344,626.234313964844,32.5458335876465,5.32083320617676,27.2250003814697,26.8187503814697,16.4923610687256,27.0444450378418,11.659722328186,1307,180,65,36.0931854248047,501,227,461,272
"Cfasc",-81.3125,31.4375,19.5695304870605,10.1296873092651,36.9023246765137,629.936279296875,32.5562477111816,5.10624980926514,27.4499969482422,26.7406253814697,16.3166656494141,26.984375,11.5041666030884,1307,182,65,35.9071655273438,501,226,465,273
"Cfasc",-81.3125,31.6875,19.4311676025391,10.7123327255249,38.1384696960449,635.803588867188,32.8320007324219,4.74399995803833,28.0880012512207,26.6539993286133,16.0313339233398,26.9479999542236,11.3026666641235,1281,180,64,34.9705581665039,483,216,467,264
"Cfasc",-81.3125,32.1875,18.8533325195312,12.0966672897339,40.7240333557129,657.245544433594,33.1520004272461,3.44799995422363,29.7040004730225,26.695333480835,15.054666519165,26.695333480835,10.4873332977295,1248,173,60,32.7732772827148,457,208,457,262
"Cfasc",-81.3125,32.2708333333333,18.6906661987305,12.2146663665771,40.9558296203613,659.347045898438,33.1240005493164,3.29999995231628,29.8240013122559,26.5786666870117,14.8540000915527,26.5786666870117,10.32200050354,1243,169,60,31.8081569671631,452,208,452,266
"Cfasc",-81.3125,32.3958333333333,18.6166667938232,12.5033330917358,41.4346961975098,665.058044433594,33.2519989013672,3.07599997520447,30.1759986877441,26.5879993438721,14.7106666564941,26.5879993438721,10.1873340606689,1240,163,61,30.3515911102295,444,209,444,274
"Cfasc",-81.3125,32.4791666666667,18.4586658477783,12.6513338088989,41.7425537109375,666.862670898438,33.2120018005371,2.90400004386902,30.3080024719238,26.4780006408691,14.5260000228882,26.4780006408691,10.025333404541,1234,159,61,29.5983619689941,438,209,438,279
"Cfasc",-81.3125,32.5208333333333,18.4144992828369,12.7363328933716,41.8517761230469,668.583618164062,33.2680015563965,2.83599996566772,30.4320011138916,26.4553337097168,14.4666662216187,26.4553337097168,9.96000003814697,1235,158,61,29.4880352020264,437,208,437,280
"Cfasc",-81.3125,32.6875,18.295166015625,13.0763330459595,42.1382217407227,679.502624511719,33.4680023193359,2.43600010871887,31.0320014953613,26.470666885376,14.2493333816528,26.470666885376,9.7006664276123,1232,152,62,28.0643444061279,428,211,428,289
"Cfasc",-81.3125,32.8958333333333,18.0408325195312,13.3196668624878,42.419319152832,689.040222167969,33.5,2.09999990463257,31.3999996185303,26.3680000305176,13.8593330383301,26.3680000305176,9.35999965667725,1220,146,62,26.8241920471191,417,212,417,290
"Cfasc",-81.3125,33.0208333333333,18.0764999389648,13.592999458313,42.7023124694824,696.950866699219,33.6399993896484,1.80799996852875,31.8319988250732,26.4619998931885,13.8673334121704,26.4619998931885,9.26200008392334,1214,142,63,25.5334606170654,409,217,409,293
"Cfasc",-81.3125,33.1041666666667,17.8640003204346,13.5166664123535,42.6070709228516,697.27880859375,33.423999786377,1.70000004768372,31.7239990234375,26.2613334655762,13.6540002822876,26.2613334655762,9.03466701507568,1213,140,65,24.5572357177734,404,221,404,294
"Cfasc",-81.3125,33.2708333333333,17.7103328704834,13.7186660766602,42.4516220092773,709.831848144531,33.568000793457,1.25199997425079,32.3160018920898,26.2626667022705,13.3646669387817,26.2626667022705,8.72466659545898,1199,134,66,22.837869644165,390,228,390,297
